IDCJAC0009,086282,2015,06,01,5.4,1,N
IDCJAC0009,086282,2015,06,02,1.0,1,N
IDCJAC0009,086282,2015,06,03,0.6,1,N
IDCJAC0009,086282,2015,06,04,0.0,,N
IDCJAC0009,086282,2015,06,05,4.2,1,N
IDCJAC0009,086282,2015,06,06,0.0,1,N
IDCJAC0009,086282,2015,06,07,0.0,,N
IDCJAC0009,086282,2015,06,08,0.0,,N
IDCJAC0009,086282,2015,06,09,2.8,1,N
IDCJAC0009,086282,2015,06,10,0.0,1,N
IDCJAC0009,086282,2015,06,11,0.0,,N
IDCJAC0009,086282,2015,06,12,0.0,,N
IDCJAC0009,086282,2015,06,13,0.0,,N
IDCJAC0009,086282,2015,06,14,0.0,,N
IDCJAC0009,086282,2015,06,15,0.0,,N
IDCJAC0009,086282,2015,06,16,6.8,1,N
IDCJAC0009,086282,2015,06,17,0.0,,N
IDCJAC0009,086282,2015,06,18,1.2,1,N
IDCJAC0009,086282,2015,06,19,0.2,1,N
IDCJAC0009,086282,2015,06,20,0.2,1,N
IDCJAC0009,086282,2015,06,21,0.4,1,N
IDCJAC0009,086282,2015,06,22,0.0,,N
IDCJAC0009,086282,2015,06,23,0.0,1,N
IDCJAC0009,086282,2015,06,24,0.6,1,N
IDCJAC0009,086282,2015,06,25,0.0,1,N
IDCJAC0009,086282,2015,06,26,0.0,1,N
IDCJAC0009,086282,2015,06,27,0.0,1,N
IDCJAC0009,086282,2015,06,28,0.0,1,N
IDCJAC0009,086282,2015,06,29,0.0,,N
IDCJAC0009,086282,2015,06,30,0.0,,N
