IDCJAC0009,086282,2015,05,01,0.0,,N
IDCJAC0009,086282,2015,05,02,0.0,,N
IDCJAC0009,086282,2015,05,03,0.0,,N
IDCJAC0009,086282,2015,05,04,0.0,,N
IDCJAC0009,086282,2015,05,05,3.4,1,N
IDCJAC0009,086282,2015,05,06,0.4,1,N
IDCJAC0009,086282,2015,05,07,0.4,1,N
IDCJAC0009,086282,2015,05,08,1.0,1,N
IDCJAC0009,086282,2015,05,09,0.0,,N
IDCJAC0009,086282,2015,05,10,5.6,1,N
IDCJAC0009,086282,2015,05,11,3.2,1,N
IDCJAC0009,086282,2015,05,12,0.2,1,N
IDCJAC0009,086282,2015,05,13,1.0,1,N
IDCJAC0009,086282,2015,05,14,1.0,1,N
IDCJAC0009,086282,2015,05,15,3.6,1,N
IDCJAC0009,086282,2015,05,16,0.0,1,N
IDCJAC0009,086282,2015,05,17,0.0,,N
IDCJAC0009,086282,2015,05,18,0.0,,N
IDCJAC0009,086282,2015,05,19,0.2,1,N
IDCJAC0009,086282,2015,05,20,2.0,1,N
IDCJAC0009,086282,2015,05,21,2.4,1,N
IDCJAC0009,086282,2015,05,22,1.0,1,N
IDCJAC0009,086282,2015,05,23,0.0,,N
IDCJAC0009,086282,2015,05,24,0.0,,N
IDCJAC0009,086282,2015,05,25,0.0,,N
IDCJAC0009,086282,2015,05,26,0.0,,N
IDCJAC0009,086282,2015,05,27,0.0,,N
IDCJAC0009,086282,2015,05,28,0.0,,N
IDCJAC0009,086282,2015,05,29,0.0,,N
IDCJAC0009,086282,2015,05,30,0.0,,N
IDCJAC0009,086282,2015,05,31,0.0,,N
